,CIK,Name
2327,0001056859,CHILTON CAPITAL MANAGEMENT LLC
2328,0001621915,CIDEL ASSET MANAGEMENT INC
2329,0001423053,CITADEL ADVISORS LLC
2330,0001276144,CLOUGH CAPITAL PARTNERS L P
2331,0001819581,"CLOVERFIELDS CAPITAL GROUP, LP"
2332,0001632813,CMT Capital Markets Trading GmbH
2333,0001785546,CMT Investments LLC
2334,0001167456,CNH PARTNERS LLC
2335,0001135730,COATUE MANAGEMENT LLC
2336,0001086762,"COBALT CAPITAL MANAGEMENT, INC."
2338,0001284812,"COHEN & STEERS, INC."
2339,0001082339,COLDSTREAM CAPITAL MANAGEMENT INC
2340,0001080628,COLONY GROUP LLC
2341,0001574947,COMGEST GLOBAL INVESTORS S.A.S.
2342,0001831942,COMMODORE CAPITAL LP
2343,0000884548,CONNORS INVESTOR SERVICES INC
2344,0001845849,"CONSULTIVA WEALTH MANAGEMENT, CORP."
2345,0001277779,CONTINENTAL ADVISORS LLC
2346,0001050417,"CONTRARIAN CAPITAL MANAGEMENT, L.L.C."
2347,0001513030,CONYERS INVESTMENTS LLC
2348,0001512162,COOPER CREEK PARTNERS MANAGEMENT LLC
2349,0000898382,COOPERMAN LEON G
2350,0001845838,COREPATH WEALTH PARTNERS LLC
2351,0001062938,CORNERCAP INVESTMENT COUNSEL INC
2352,0001845620,"CORNERSTONE PARTNERS CAPITAL MANAGEMENT, LLC"
2353,0001276470,"CORSAIR CAPITAL MANAGEMENT, L.P."
2354,0001119376,COURAGE CAPITAL MANAGEMENT LLC
2355,0001761435,COWBIRD CAPITAL LP
2357,0001372218,CPMG Inc
2358,0001763844,"CPV Partners, LLC"
2359,0000820743,CRAMER ROSENTHAL MCGLYNN LLC
2360,0001104329,CROSSLINK CAPITAL INC
2361,0001103646,CSS LLC/IL
2362,0001329375,"CUSHING ASSET MANAGEMENT, LP"
2363,0001728194,"CVI Holdings, LLC"
2364,0001166564,"CYRUS CAPITAL PARTNERS, L.P."
2365,0001352924,Caledonia (Private) Investments Pty Ltd
2366,0001666472,"Calixto Global Investors, LP"
2367,0001444043,Camber Capital Management LP
2368,0001789779,Candlestick Capital Management LP
2369,0001704720,"Cannae Holdings, Inc."
2370,0001624758,"Capital Analysts, LLC"
2371,0001714524,Capital Bank & Trust Co
2372,0001427684,"Capital Directions Investment Advisors, LLC"
2373,0001719165,Capital Markets Trading UK LLP
2375,0001599217,"Capstone Financial Advisors, Inc."
2376,0001706766,"Caption Management, LLC"
2377,0001557017,Capula Management Ltd
2378,0001829805,Carmenna Advisors LLC
2379,0001600011,"Cartica Management, LLC"
2380,0001534261,"Casdin Capital, LLC"
2381,0001832521,"Castellan Group, LLC"
2382,0001326638,"Castle Creek Arbitrage, LLC"
2383,0001560123,"Catterton Management Company, L.L.C."
2384,0001484165,"Cavalry Management Group, LLC"
2385,0001771673,"Center Lake Capital Management, LLC"
2387,0001766788,"Centerstone Investors, LLC"
2388,0001692507,"Centiva Capital, LP"
2389,0001583672,Central Asset Investments & Management Holdings (HK) Ltd
2391,0001525907,"Cerberus Capital Management, L.P."
2392,0001365341,Cevian Capital II GP LTD
2393,0001501902,"Charles Schwab Investment Advisory, Inc."
2394,0001491126,"Chieftain Capital Management, Inc."
2395,0001389403,Chou Associates Management Inc.
2396,0001787258,Cinctive Capital Management LP
2397,0001653012,Ciovacco Capital Management LLC
2398,0001722439,"Cito Capital Group, LLC"
2399,0001593410,Claar Advisors LLC
2400,0001376192,Clal Insurance Enterprises Holdings Ltd
2401,0001562855,"Clarkston Capital Partners, LLC"
2403,0001704677,"Clear Perspective Advisors, LLC"
2404,0001600136,Clearline Capital LP
2405,0001635925,"Cloverdale Capital Management, LLC"
2406,0001665976,"Coastal Bridge Advisors, LLC"
2407,0001832187,"Codex Capital, L.L.C."
2408,0001409751,"Coliseum Capital Management, LLC"
2409,0001843115,Collaborative Holdings Management LP
2410,0001679688,"Colony Capital, Inc."
2411,0001596586,Coltrane Asset Management L.P.
2412,0001833486,Column Group LLC
2413,0001799802,Comprehensive Financial Management LLC
2414,0001844567,"Compton Financial Group, LLC"
2415,0001814214,Concord Wealth Partners
2416,0001773994,"Conifer Management, L.L.C."
2417,0001596800,"Connor, Clark & Lunn Investment Management Ltd."
2418,0001729242,Conrad N. Hilton Foundation
2419,0001544773,Consonance Capital Management LP
2420,0001845531,Constitution Capital LLC
2421,0001510677,Consulta Ltd
2422,0001510669,Contour Asset Management LLC
2423,0001542280,"Cook & Bynum Capital Management, LLC"
2424,0001751581,Cooper Financial Group
2425,0001694620,"Copernicus Capital Management, LLC"
2426,0001509874,"Corbin Capital Partners, L.P."
2427,0001301743,"CoreCommodity Management, LLC"
2428,0001845199,CoreFirst Bank & Trust
2429,0001583977,"Cormorant Asset Management, LP"
2430,0001406718,"Corriente Advisors, LLC"
2431,0001408853,Corsair Capital LLC
2432,0001535472,Corvex Management LP
2433,0001801577,"Cota Capital Management, LLC"
2434,0001566113,"Court Place Advisors, LLC"
2435,0001531611,Covalent Partners LLC
2436,0001698819,Covalis Capital LLP
2437,0001531612,"Cove Street Capital, LLC"
2438,0001599749,"Covenant Multifamily Offices, LLC"
2439,0001568891,"Covey Capital Advisors, LLC"
2440,0001323119,Covington Capital Management
2441,0001789082,Crake Asset Management LLP
2442,0001623796,"Crawford Lake Capital Management, LLC"
2443,0001631208,Credit Capital Investments LLC
2444,0001631054,"Creegan & Nassoura Financial Group, LLC"
2445,0001713506,"Cruiser Capital Advisors, LLC"
2446,0001603465,"Cubist Systematic Strategies, LLC"
2447,0001571075,"Cunning Capital Partners, LP"
2448,0001781284,Curated Wealth Partners LLC
2449,0001729939,"Cypress Capital, LLC"
2450,0001009207,"D. E. Shaw & Co., Inc."
2451,0001747057,D1 Capital Partners L.P.
2452,0001389933,DAFNA Capital Management LLC
2453,0001595082,DAVIDSON KEMPNER CAPITAL MANAGEMENT LP
2459,0001583119,"DAVIS CAPITAL PARTNERS, LLC"
2460,0001009258,"DEERFIELD MANAGEMENT COMPANY, L.P. (SERIES C)"
2461,0001782124,DENDUR CAPITAL LP
2462,0001008894,DEPRINCE RACE & ZOLLO INC
2463,0000948046,DEUTSCHE BANK AG\
2464,0000934999,DF DENT & CO INC
2465,0001844716,"DHJJ Financial Advisors, Ltd."
2466,0001276525,DIKER MANAGEMENT LLC
2467,0001050442,DISCIPLINED GROWTH INVESTORS INC /MN
2468,0001389507,"DISCOVERY CAPITAL MANAGEMENT, LLC / CT"
2469,0001578299,"DLD Asset Management, LP"
2470,0001711257,DPM Capital LLC
2471,0000938206,DRIEHAUS CAPITAL MANAGEMENT LLC
2472,0001565061,DSAM Partners (London) Ltd
2473,0001299434,"DSC Advisors, L.P."
2474,0001765888,DURATIONAL CAPITAL MANAGEMENT LP
2475,0001546790,DYNAMO INTERNACIONAL GESTAO DE RECURSOS LTDA.
2476,0001694217,"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt"
2477,0001388838,Dalton Investments LLC
2478,0001609098,Darsana Capital Partners LP
2479,0001663224,"Darwin Advisors, LLC"
2480,0001839209,"Darwin Global Management, Ltd."
2481,0001767846,Davide Leone & Partners Investment Co Ltd.
2482,0001808748,Davidson Capital Management Inc.
2483,0001455468,Dean Capital Management
2484,0001511702,Deccan Value Investors L.P.
2485,0001719655,Deep Basin Capital LP
2486,0001675187,Deep Field Asset Management LLC
2487,0001754535,DeepCurrents Investment Group LLC
2488,0001655220,Deer IX & Co. Ltd.
2489,0001702490,Deer Park Road Corp
2490,0001540726,Deer VII & Co. Ltd.
2491,0001559311,Deer VIII & Co. Ltd.
2492,0001592614,Dempze Nancy E
2493,0001727012,Diameter Capital Partners LP
2494,0001719087,"Diametric Capital, LP"
2495,0001633391,Diana Davis Spencer Foundation
2496,0001671657,"Dorsey Asset Management, LLC"
2497,0001602189,"Dragoneer Investment Group, LLC"
2498,0001536411,Duquesne Family Office LLC
2499,0001798849,Durable Capital Partners LP
2500,0001707096,Dynamo Administracao de Recursos Ltda.
2501,0000945631,EAGLE CAPITAL MANAGEMENT LLC
2502,0001102578,EARNEST PARTNERS LLC
2503,0001707921,"ECP ControlCo, LLC"
2507,0001353254,EJF Capital LLC
2508,0001690717,"ELCO Management Co., LLC"
2509,0001098490,ELLINGTON MANAGEMENT GROUP LLC
2510,0001107310,"EMINENCE CAPITAL, LP"
2511,0001218749,ENDEAVOUR CAPITAL ADVISORS INC
2512,0001165248,ENDICOTT MANAGEMENT CO
2513,0001835549,ENGINE NO. 1 LLC 02-12-2021 13F-HR 33250 EQUITABLE TRUST CO
2514,0001645173,"ETF MANAGERS GROUP, LLC"
2515,0001540826,EULAV Asset Management
2516,0001442891,"EVENTIDE ASSET MANAGEMENT, LLC"
2517,0001260824,EVERGREEN CAPITAL MANAGEMENT LLC
2518,0001066816,EVERMAY WEALTH MANAGEMENT LLC
2519,0001843019,EVR Research LP
2520,0001579254,"East Coast Asset Management, LLC."
2521,0001802837,Ebor Charitable Trust
2522,0001352342,Echo Street Capital Management LLC
2523,0001587114,"EcoR1 Capital, LLC"
2524,0001666682,"Edenbrook Capital, LLC"
2525,0001767220,"Edge Capital Group, LLC"
2526,0001586986,"Electron Capital Partners, LLC"
2527,0001622757,"Elite Wealth Management, Inc."
2528,0001791786,Elliott Investment Management L.P.
2529,0001483276,"Elm Ridge Management, LLC"
2530,0001725357,Emerson Point Capital LP
2531,0001642274,"Empirical Capital Management, LLC"
2532,0001317195,"Empyrean Capital Partners, LP"
2533,0001541901,Encompass Capital Advisors LLC
2534,0001633055,Endurant Capital Management LP
2535,0001375345,"EnerVest, Ltd."
2536,0001388814,"Energy Income Partners, LLC"
2537,0001559771,Engaged Capital LLC
2538,0001665590,"Engine Capital Management, LP"
2539,0001620220,Engineers Gate Manager LP
2540,0001684868,"Engle Capital Management, L.P."
2541,0001363829,Enstar Group LTD
2542,0000938552,Equinox Partners Investment Management LLC
2543,0001482689,"Evercore Wealth Management, LLC"
2544,0001697013,"Eversept Partners, LP"
2545,0001736225,"ExodusPoint Capital Management, LP"
2546,0001834630,Exos Asset Management LLC
2547,0001834499,F/M Investments LLC
2548,0001056831,FAIRHOLME CAPITAL MANAGEMENT LLC
2549,0001056549,"FAIRVIEW CAPITAL INVESTMENT MANAGEMENT, LLC"
2550,0000909661,FARALLON CAPITAL MANAGEMENT LLC
2553,0001034184,FARR MILLER & WASHINGTON LLC/DC
2554,0000035527,FIFTH THIRD BANCORP
2555,0001056491,FIR TREE CAPITAL MANAGEMENT LP
2556,0000712537,FIRST COMMONWEALTH FINANCIAL CORP /PA/
2557,0001086763,FIRST FOUNDATION ADVISORS
2558,0000728083,FIRST MANHATTAN CO
2559,0001418204,"FIRST REPUBLIC INVESTMENT MANAGEMENT, INC."
2560,0001466697,FLOW TRADERS U.S. LLC
2561,0001546190,FPR PARTNERS LLC
2562,0000003520,"FRED ALGER MANAGEMENT, LLC"
2563,0001732687,"Factorial Partners, LLC"
2564,0001558858,"Falcon Edge Capital, LP"
2565,0001570296,"Fernwood Investment Management, LLC"
2566,0001331875,"Fidelity National Financial, Inc."
2567,0001622001,"FinTrust Capital Advisors, LLC"
2568,0001731169,"Financial Partners Group, Inc"
2569,0001438637,"Firefly Value Partners, LP"
2570,0001600004,"First Light Asset Management, LLC"
2571,0001739878,First National Bank of South Miami
2572,0001477477,"First Reserve GP XI, Inc."
2573,0001544731,First Reserve GP XII Ltd
2574,0001706604,First Reserve GP XIII Ltd
2575,0001476179,"Firsthand Capital Management, Inc."
2576,0001400240,Flagship Pioneering Inc.
2577,0001799793,Force Hill Capital Management LP
2578,0001714672,"Fore Capital, LLC"
2579,0001581219,"Foresite Capital Management I, LLC"
2580,0001594912,"Foresite Capital Management II, LLC"
2581,0001645157,"Foresite Capital Management III, LLC"
2582,0001704132,"Foresite Capital Management IV, LLC"
2583,0001792206,"Foresite Capital Management V, LLC"
2584,0001316550,"Forest Hill Capital, LLC"
2585,0001835718,"Formation8 GP, LLC"
2586,0001606666,Fort Sheridan Advisors LLC
2587,0001380393,Fortress Investment Group LLC
2588,0001695329,"Founders Fund II Management, LLC"
2589,0001616081,"Founders Fund IV Management, LLC"
2590,0001697733,"Founders Fund V Management, LLC"
2591,0001846021,"Founders Fund VII Management, LLC"
2592,0001802326,"FountainCap Research & Investment (Hong Kong) Co., Ltd."
2593,0001590531,"Foxhaven Asset Management, LP"
2594,0001609120,Freemont Management S.A.
2595,0001470876,"Freestone Capital Holdings, LLC"
2596,0001459270,"Freshford Capital Management, LLC"
2597,0001548179,Frontier Wealth Management LLC
2599,0001592746,Fullerton Fund Management Co Ltd.
2600,0001555496,"G.F.W. Energy X, L.P."
2601,0001691944,"G.F.W. Energy XI, L.P."
2602,0001593404,G2 Investment Partners Management LLC
2603,0000941560,GARDNER LEWIS ASSET MANAGEMENT L P
2604,0001523705,GAVEA INVESTIMENTOS LTDA
2605,0001544554,GEM Realty Capital
2606,0001375534,GENERATION INVESTMENT MANAGEMENT LLP
2607,0000902464,GILDER GAGNON HOWE & CO LLC
2608,0001529872,GLADE BROOK CAPITAL PARTNERS LLC
2609,0001076809,"GLAZER CAPITAL, LLC"
2610,0000314949,GLENMEDE TRUST CO NA
2611,0001138995,"GLENVIEW CAPITAL MANAGEMENT, LLC"
2612,0000905790,GLUSKIN SHEFF & ASSOC INC
2613,0001698060,GOBI CAPITAL LLC
2614,0001548997,"GOLDEN GATE PRIVATE EQUITY, INC."
2615,0001278951,GOLDENTREE ASSET MANAGEMENT LP
2616,0001836021,"GPI CAPITAL, L.P."
2617,0001277158,GRAND JEAN CAPITAL MANAGEMENT INC
2618,0001599793,"GRATIA CAPITAL, LLC"
2619,0001231756,"GREAT HILL PARTNERS, L.P."
2620,0001281446,GREAT POINT PARTNERS LLC
2621,0001046192,GREAT WEST LIFE ASSURANCE CO /CAN/
2622,0001166308,GREEN SQUARE CAPITAL ADVISORS LLC
2623,0001766504,"GREENLEA LANE CAPITAL MANAGEMENT, LLC"
2624,0001079114,GREENLIGHT CAPITAL INC
2625,0001840735,GREENOAKS CAPITAL PARTNERS LLC
2626,0001084683,GREENWOOD GEARHART INC
2627,0001391974,GSI Capital Advisors LLC
2628,0001576350,GTCR LLC
2629,0001595932,"GUARDIAN POINT CAPITAL, LP"
2630,0001283072,GUGGENHEIM CAPITAL LLC
2631,0001821462,GWM Asset Management Ltd
2632,0001740858,Galileo (PTC) Ltd
2633,0001312908,"Gates Capital Management, Inc."
2634,0001354739,Geller Advisors LLC
2635,0001697110,"GenTrust, LLC"
2636,0001637946,"General Catalyst Group Management, LLC"
2637,0001700362,General Equity Holdings LP
2638,0001766561,Geo Capital Gestora de Recursos Ltd
2639,0001825214,Ghisallo Capital Management LLC
2642,0001641864,Giverny Capital Inc.
2643,0001353394,Gladstone Capital Management LLP
2644,0001766530,Gladstone Institutional Advisory LLC
2645,0001674114,Glen Point Capital LLP
2646,0001604350,Glendon Capital Management LP
2647,0001767855,"Global Wealth Management Investment Advisory, Inc."
2648,0001546283,Glovista Investments LLC
2649,0001510387,"Gotham Asset Management, LLC"
2650,0001644187,Governors Lane LP
2651,0001315421,"Graham Capital Management, L.P."
2652,0001548836,Gramercy Funds Management LLC
2653,0001569137,"Grandeur Peak Global Advisors, LLC"
2654,0001619390,Graticule Asia Macro Advisors LLC
2655,0001845793,Green Harvest Asset Management LLC
2656,0001741129,"Greenhaven Road Investment Management, L.P."
2658,0001626220,Greenhouse Funds LLLP
2659,0001697323,"Greenline Partners, LLC"
2660,0001768041,Greenvale Capital LLP
2662,0001672829,Greytown Advisors Inc.
2663,0001743987,"Grosvenor Holdings, L.L.C."
2664,0001792397,Gunderson Capital Management Inc.
2665,0001790782,"Gyon Technologies Capital Management, LP"
2666,0001364412,"H PARTNERS MANAGEMENT, LLC"
2667,0001660963,"H&F Corporate Investors VII, Ltd."
2668,0001767563,"H&F Corporate Investors VIII, Ltd."
2669,0001813784,H/2 CREDIT MANAGER LP
2670,0001484972,"HAP Trading, LLC"
2671,0001387921,HARBER ASSET MANAGEMENT LLC
2672,0001616659,"HARBERT FUND ADVISORS, INC."
2673,0001100710,HARBOR ADVISORY CORP /MA/
2674,0001201001,HARBOURVEST PARTNERS LLC
2675,0000928196,HARDING LOEVNER LP
2676,0001802882,"HARRELL INVESTMENT PARTNERS, LLC"
2677,0000813917,HARRIS ASSOCIATES L P
2678,0001609074,HAWK RIDGE CAPITAL MANAGEMENT LP
2679,0001011443,HBK INVESTMENTS L P
2681,0001562453,"HCSF Management, LLC"
2682,0001372130,"HEADINVEST, LLC"
2684,0001080117,HEITMAN REAL ESTATE SECURITIES LLC
2686,0001711200,HGC Investment Management Inc.
2687,0001397545,"HHR Asset Management, LLC"
2688,0001469877,"HIGHLAND CAPITAL MANAGEMENT FUND ADVISORS, L.P."
2689,0001167365,HIGHLAND CAPITAL MANAGEMENT LP
2690,0001166850,"HIGHLINE CAPITAL MANAGEMENT, L.P."
2691,0001802532,HIGHSIDE GLOBAL MANAGEMENT LLC
2692,0001552059,"HN Saltoro Capital, LP"
2693,0001056823,HORIZON KINETICS ASSET MANAGEMENT LLC
2694,0001164833,HOTCHKIS & WILEY CAPITAL MANAGEMENT LLC
2695,0001731296,HPC Germany GmbH & Co. KG
2696,0001670185,"HPS Investment Partners, LLC"
2697,0001557689,"HRS Investment Holdings, LLC"
2698,0001475597,HRT FINANCIAL LP
2699,0000944733,HUTNER CAPITAL MANAGEMENT INC
2700,0001761380,Half Sky Capital (UK) Ltd
2702,0001652327,"Harspring Capital Management, LLC"
2703,0001597857,"Hartree Partners, LP"
2704,0001406484,"Harvey Partners, LLC"
2705,0001652035,"Hayden Royal, LLC"
2706,0001343781,"HealthCor Management, L.P."
2707,0001458461,"Healthcare Value Capital, LLC"
2708,0001796409,Heard Capital LLC
2709,0001826937,Hein Park Capital Management LP
2710,0001462335,Hellman & Friedman LLC
2711,0001494234,Hemenway Trust Co LLC
2712,0001574717,Hengistbury Investment Partners LLP
2713,0001512022,Herald Investment Management Ltd
2714,0001788700,Hernani Holdings LLC
2715,0001842149,Heron Bay Capital Management
2716,0001776074,"Hi-Line Capital Management, LLC"
2717,0001750312,Hidden Lake Asset Management LP
2718,0001569139,"High Falls Advisors, Inc"
2719,0001335325,HighVista Strategies LLC
2720,0001837343,"Hill City Capital, LP"
2721,0001676292,Hill Path Capital LP
2722,0001265131,Hilltop Holdings Inc.
2723,0001709323,Himalaya Capital Management LLC
2724,0001611613,Hitchwood Capital Management LP
2726,0001455251,Hollow Brook Wealth Management LLC
2727,0001700574,"Holocene Advisors, LP"
2728,0001599852,"Holt Capital Advisors, L.L.C. dba Holt Capital Partners, L.P"
2729,0001504744,Homrich & Berg
2730,0001675688,Honeycomb Asset Management LP
2731,0001578177,Hood River Capital Management LLC
2733,0001560717,"Horizon Investments, LLC"
2734,0001575444,"Horton Capital Management, LLC"
2735,0001353316,"Hound Partners, LLC"
2736,0001652522,Hudson Executive Capital LP
2737,0001697597,Hudson Way Capital Management LLC
2738,0001661191,Hunt Lane Capital LP
2739,0001697398,"Hunting Hill Global Capital, LLC"
2740,0001794499,Hyperion Capital Advisors LP
2741,0001811472,I.G.Y. Ltd
2742,0001697850,ICICI Prudential Asset Management Co Ltd
2743,0001783139,III Capital Management
2744,0001817187,"INCLUSIVE CAPITAL PARTNERS, L.P."
2745,0001350879,"INDUS CAPITAL PARTNERS, LLC"
2746,0001749824,"INHERENT GROUP, LP"
2747,0001752579,"INNEALTA CAPITAL, LLC"
2748,0000870481,INVESCO SENIOR SECURED MANAGEMENT INC /ADV
2749,0000889232,INVESTOR AB
2750,0001803307,ION Crossover Partners Ltd
2751,0001639666,"ISTHMUS PARTNERS, LLC"
2752,0001607925,ISZO CAPITAL MANAGEMENT LP
2753,0001636441,Immersion Capital LLP
2755,0001317679,Impala Asset Management LLC
2756,0001749768,Impax Asset Management Group plc
2757,0001567195,Incline Global Management LLC
2758,0001524362,"Indaba Capital Management, L.P."
2759,0001732846,"Independence Wealth Advisors, Inc."
2760,0001756485,"Independent Family Office, LLC"
2761,0001483866,Independent Franchise Partners LLP
2763,0001846122,Indigo Partners LLC
2764,0001749333,Infusive Asset Management Inc.
2765,0001767868,"Inscription Capital, LLC"
2766,0001305473,"Insight Holdings Group, LLC"
2767,0001550304,"Institutional Venture Management XIV, LLC"
2768,0001640275,"Institutional Venture Management XV, LLC"
2769,0001716997,"Institutional Venture Management XVI, LLC"
2770,0001773206,"Integral Health Asset Management, LLC"
2771,0001841616,"InterOcean Capital Group, LLC"
2772,0001845998,"Interchange Capital Partners, LLC"
2774,0001671754,Intrinsic Edge Capital Management LLC
2775,0000914208,Invesco Ltd.
2776,0001811568,Investment Management Corp of Ontario
2778,0001802978,"Invus Financial Advisors, LLC"
2780,0001386462,Ionic Capital Management LLC
2781,0001779763,Iron Triangle Partners LP
2782,0001721508,"Islet Management, LP"
2783,0001412741,J. Goldman & Co LP
2784,0001351063,"JACOBS ASSET MANAGEMENT, LLC"
2785,0000884414,"JACOBS LEVY EQUITY MANAGEMENT, INC"
2786,0001159159,JANA PARTNERS LLC
2787,0001274173,JANUS HENDERSON GROUP PLC
2788,0001444055,"JCSD Capital, LLC"
2789,0001840561,JD Financial Services Inc.
2790,0001278235,JET CAPITAL INVESTORS L P
2792,0001106500,JOHO CAPITAL LLC
2793,0001842361,"JONES ROAD CAPITAL MANAGEMENT, L.P."
2794,0001562668,JS Capital Management LLC
2795,0001689013,JT Stratford LLC
2796,0001761663,"Jade Capital Advisors, LLC"
2797,0000096223,Jefferies Financial Group Inc.
2798,0001084580,Jefferies Group LLC
2799,0001695908,Jentner Corp
2800,0001525234,Jericho Capital Asset Management L.P.
