,Unnamed: 0_x,edge_attr,cusip_x,value_x,amount_x,put_or_call_x,source,cik_x,report_date_x,year,std_value_x,Unnamed: 0_y,cusip_y,value_y,amount_y,put_or_call_y,target,cik_y,report_date_y,std_value_y,weight
109257,46941,ALTRIA GROUP INC,02209S103,2481.0,34750.0,No,SANDERS MORRIS HARRIS LLC,1053994,2017-12-31,2017,-0.037725030547942316,60429,02209S103,1371.0,19195.0,No,INTRUST BANK NA,1034771,2017-12-31,-0.037811594178344524,-0.037768312363143416
9562927,21061,ALIBABA GROUP HLDG LTD (SPONSORED ADS),01609W102,1113.0,8117.0,No,Avitas Wealth Management LLC,1734565,2018-12-31,2018,-0.037831714373519086,188362,01609W102,56473.0,412000.0,No,Artal Group S.A.,1053906,2018-12-31,-0.03351445078877496,-0.03567308258114703
7839537,30,AT&T INC,00206R102,5693.0,199480.0,No,"Wellington Shields Capital Management, LLC",1506071,2018-12-31,2018,-0.03747454191654423,253818,00206R102,4439.0,155521.0,No,Chescapmanager LLC,1697162,2018-12-31,-0.03757233542332294,-0.03752343866993359
20059386,42306,ALTRIA GROUP INC,02209S103,7835.0,156977.0,No,"Point72 Asset Management, L.P.",1603466,2019-12-31,2019,-0.037307497505443765,115842,02209S103,44700.0,895609.0,No,"Raymond James Financial Services Advisors, Inc.",1462284,2019-12-31,-0.034432571167806625,-0.035870034336625195
46368867,18053,BARRICK GOLD CORPORATION,067901108,19520.0,1050000.0,No,No Street GP LP,1765774,2019-12-31,2019,-0.03639623982864219,245628,067901108,11494.0,618023.0,No,"Bridgewater Associates, LP",1350694,2019-12-31,-0.037022149466126954,-0.03670919464738458
65063418,135232,ABBOTT LABS,002824100,19944.0,182150.0,No,"BRIDGEWAY CAPITAL MANAGEMENT, LLC",1107261,2020-12-31,2020,-0.036363174081533604,266888,002824100,334.0,3050.0,No,PROFESSIONAL ADVISORY SERVICES INC,894205,2020-12-31,-0.03789246488530586,-0.03712781948341973
196395,124854,APPLE INC,037833100,3698.0,21854.0,No,Dynamic Advisors Solutions LLC,1599747,2017-12-31,2017,-0.03763012249551036,199606,037833100,3367.0,19894.0,No,Providence First Trust Co,1713735,2017-12-31,-0.037655935614125786,-0.037643029054818075
7499142,12707,3M CO,88579Y101,1284.0,6741.0,No,"NEXT Financial Group, Inc",1616654,2018-12-31,2018,-0.03781837889532199,224245,88579Y101,8141349.0,42727769.0,No,STATE STREET CORP,93751,2018-12-31,0.5969866464289223,0.27958413376680014
9751068,80381,AMAZON COM INC,023135106,20586.0,13706.0,No,AVENIR CORP,1033475,2018-12-31,2018,-0.03631310754935503,192623,023135106,10252.0,6826.0,No,JD CAPITAL MANAGEMENT LLC,1219037,2018-12-31,-0.03711900714987428,-0.03671605734961465
5530768,42221,ISHARES SILVER TRUST (ISHARES),46428Q109,35.0,2168.0,No,"Pinkerton Retirement Specialists, LLC",1536446,2017-12-31,2017,-0.03791578247583763,48750,46428Q109,222.0,13862.0,No,AE Wealth Management LLC,1697723,2017-12-31,-0.03790119923359869,-0.03790849085471816
25187154,78583,HOME DEPOT INC,437076102,841.0,3850.0,No,PICTET BANK & TRUST Ltd,1535631,2019-12-31,2019,-0.03785292636223026,225323,437076102,587.0,2687.0,No,Bremer Bank National Association,1775321,2019-12-31,-0.037872734616394364,-0.03786283048931231
66416476,14635,APPLE INC,037833100,3298.0,24852.0,No,BIRMINGHAM CAPITAL MANAGEMENT CO INC/AL,918504,2020-12-31,2020,-0.037661316596556194,225972,037833100,2172.0,16369.0,No,"Marks Wealth, LLC",1838660,2020-12-31,-0.03774912799100023,-0.03770522229377821
180021,55114,APPLE INC,037833100,7952.0,46990.0,No,PICTET BANK & TRUST Ltd,1535631,2017-12-31,2017,-0.03729837323088785,183849,037833100,6125.0,36193.0,No,"Capital Planning Advisors, LLC",1631941,2017-12-31,-0.03744085228741473,-0.037369612759151294
31507830,114180,SPDR S&P 500 ETF TR (TR UNIT),78462F103,2897.0,9000.0,No,HARVEST MANAGEMENT LLC,1140315,2019-12-31,2019,-0.03769258868285465,164976,78462F103,17423.0,54132.0,No,"Mine & Arao Wealth Creation & Management, LLC.",1802994,2019-12-31,-0.036559774903375,-0.037126181793114825
19614982,45891,ABBVIE INC,00287Y109,432.0,4883.0,No,"Pavion Blue Capital, LLC",1792565,2019-12-31,2019,-0.03788482233054963,79529,00287Y109,597.0,6747.0,No,SMITH SHELLNUT WILSON LLC /ADV,944317,2019-12-31,-0.03787195476386822,-0.03787838854720892
1862131,100770,ALPHABET INC (CAP STK CL C),02079K107,25286.0,24165.0,No,"Dorsey Asset Management, LLC",1671657,2017-12-31,2017,-0.03594657686206642,174257,02079K107,11071.0,10580.0,No,"Saba Capital Management, L.P.",1510281,2017-12-31,-0.037055137227982926,-0.036500857045024676
7516006,151427,3M CO,88579Y101,11974.0,56827.0,No,SEI INVESTMENTS CO,350894,2018-12-31,2018,-0.03698471654487195,224578,88579Y101,807.0,4235.0,No,"RFG Advisory, LLC",1633387,2018-12-31,-0.03785557786081915,-0.03742014720284555
66067467,180465,AMAZON COM INC,023135106,168175.0,51636.0,No,OREGON PUBLIC EMPLOYEES RETIREMENT FUND,1107314,2020-12-31,2020,-0.024803342101219185,308464,023135106,13863.0,4257.0,No,"SOUNDMARK WEALTH MANAGEMENT, LLC",1831431,2020-12-31,-0.03683740240268297,-0.030820372251951077
7906885,253818,AT&T INC,00206R102,4439.0,155521.0,No,Chescapmanager LLC,1697162,2018-12-31,2018,-0.03757233542332294,265167,00206R102,707963.0,24804493.0,No,AMERIPRISE FINANCIAL INC,820027,2018-12-31,0.017292161437109217,-0.01014008699310686
26495974,11017,JOHNSON & JOHNSON,478160104,1371080.0,9399325.0,No,ALLIANCEBERNSTEIN L.P.,1109448,2019-12-31,2019,0.06900550819514333,73344,478160104,12399.0,85000.0,No,"Pennant Investors, LP",1759176,2019-12-31,-0.03695157281251074,0.016026967691316292
65070920,177270,ABBOTT LABS,002824100,989.0,9037.0,No,RSM US WEALTH MANAGEMENT LLC,1679031,2020-12-31,2020,-0.0378413845448433,255699,002824100,564015.0,5151532.0,No,DIMENSIONAL FUND ADVISORS LP,354204,2020-12-31,0.006066340293743124,-0.01588752212555009
76659620,133778,BAIDU INC (SPON ADR REP A),056752108,103036.0,476486.0,No,"SCHARF INVESTMENTS, LLC",1463746,2020-12-31,2020,-0.02988322347128146,237998,056752108,122814.0,567950.0,No,MIZUHO MARKETS AMERICAS LLC,1825516,2020-12-31,-0.028340831145069946,-0.029112027308175702
66030091,128519,AMAZON COM INC,023135106,31866.0,9784.0,No,ANDERSON HOAGLAND & CO,791191,2020-12-31,2020,-0.03543343389986237,249805,023135106,11074.0,3400.0,No,MONETTA FINANCIAL SERVICES INC,869179,2020-12-31,-0.03705490327222508,-0.03624416858604373
9692977,75520,ALPHABET INC (CAP STK CL C),02079K107,512.0,350.0,No,PenderFund Capital Management Ltd.,1706164,2018-12-31,2018,-0.037878583510340465,80657,02079K107,328.0,317.0,No,"FINANCIAL CONSULATE, INC",1624510,2018-12-31,-0.03789293279682155,-0.03788575815358101
1756519,20588,AETNA INC NEW,00817Y108,13528.0,74993.0,No,"NEW MOUNTAIN VANTAGE ADVISERS, L.L.C.",1388805,2017-12-31,2017,-0.03686352746230886,125549,00817Y108,108.0,600.0,No,DUNCKER STREETT & CO INC,1020585,2017-12-31,-0.03791008955239676,-0.037386808507352806
13611585,34293,SELECT SECTOR SPDR TR (TECHNOLOGY),81369Y803,229.0,3695.0,No,SPRING CREEK CAPITAL LLC,1451531,2018-12-31,2018,-0.037900653336830396,220292,81369Y803,2335.0,37679.0,No,Providence First Trust Co,1713735,2018-12-31,-0.03773641639482405,-0.03781853486582722
7741365,127341,APPLE INC,037833100,309068.0,1959349.0,No,AMERICAN INTERNATIONAL GROUP INC,5272,2018-12-31,2018,-0.013815765904590688,203318,037833100,686.0,4347.0,No,"ELEMENT POINTE ADVISORS, LLC",1764059,2018-12-31,-0.037865014076385525,-0.025840389990488107
20091098,234970,ALTRIA GROUP INC,02209S103,544.0,10900.0,No,"Capital Planning Advisors, LLC",1631941,2019-12-31,2019,-0.03787608798225679,257461,02209S103,956.0,19156.0,No,ALPS ADVISORS INC,1376113,2019-12-31,-0.03784395805817958,-0.03786002302021819
65516039,45849,ALPHABET INC (CAP STK CL A),02079K305,221790.0,126546.0,No,Treasurer of the State of North Carolina,1761054,2020-12-31,2020,-0.020622162782287536,56791,02079K305,9238.0,5271.0,No,"Freshford Capital Management, LLC",1459270,2020-12-31,-0.03719808419602549,-0.02891012348915651
12194156,90238,ISHARES TR (RUSSELL 2000 ETF),464287655,1817.0,13570.0,No,"LGL PARTNERS, LLC",1653202,2018-12-31,2018,-0.037776812755678416,225111,464287655,503.0,3755.0,No,"Edgestream Partners, L.P.",1535061,2018-12-31,-0.037879285377613994,-0.037828049066646205
1310217,91287,XPO LOGISTICS INC,983793100,10737.0,117224.0,No,"Tygh Capital Management, Inc.",1308001,2017-12-31,2017,-0.0370811843023562,173808,983793100,5210.0,56882.0,No,"Dai-Ichi Life Insurance Company, Ltd",1697728,2017-12-31,-0.03751220879355708,-0.03729669654795664
9747342,55036,AMAZON COM INC,023135106,97006.0,64586.0,No,"WCM INVESTMENT MANAGEMENT, LLC",1061186,2018-12-31,2018,-0.030353474544547482,80663,023135106,285.0,190.0,No,"FINANCIAL CONSULATE, INC",1624510,2018-12-31,-0.03789628616268398,-0.03412488035361573
60707,179312,ABBVIE INC,00287Y109,382.0,3955.0,No,EDMOND DE ROTHSCHILD HOLDING S.A.,1649647,2017-12-31,2017,-0.03788872159318036,231125,00287Y109,2528.0,25685.0,No,CMH Wealth Management LLC,1657516,2017-12-31,-0.037721365241069435,-0.0378050434171249
65458831,172101,ALIBABA GROUP HLDG LTD (SPONSORED ADS),01609W102,903.0,3878.0,No,"Callan Capital, LLC",1542166,2020-12-31,2020,-0.03784809127656816,184574,01609W102,59.0,255.0,No,Avion Wealth,1792704,2020-12-31,-0.037913910829774876,-0.03788100105317152
23920257,121609,DENTSPLY SIRONA INC,24906P109,4426.0,78215.0,No,WESTWOOD HOLDINGS GROUP INC,1165002,2019-12-31,2019,-0.03757334923160693,309186,24906p109,33865.0,598424.0,No,Sandhill Capital Partners LLC,1556245,2019-12-31,-0.03527754137988579,-0.03642544530574636
19551100,89915,3M CO,88579Y101,421.0,2385.0,No,"Benchmark Wealth Management, LLC",1788241,2019-12-31,2019,-0.03788568016832839,200852,88579Y101,8300.0,47044.0,No,"Ashfield Capital Partners, LLC",1398103,2019-12-31,-0.037271234362977974,-0.03757845726565318
10108496,17209,BANK AMER CORP,060505104,810.0,32859.0,No,"MorganRosel Wealth Management, LLC",1753218,2018-12-31,2018,-0.03785534390506131,90160,060505104,12320.0,500000.0,No,"REDWOOD CAPITAL MANAGEMENT, LLC",1316622,2018-12-31,-0.036957733647467295,-0.037406538776264306
7720219,55457,APPLE INC,037833100,1623.0,10290.0,No,Sicart Associates LLC,1696494,2018-12-31,2018,-0.03779194189468565,275534,037833100,1372.0,8697.0,No,Lehman & Derafelo Financial Resources LLC,1767952,2018-12-31,-0.03781151619309191,-0.037801729043888774
11782801,173578,HONEYWELL INTL INC,438516106,290.0,2195.0,No,"GYL Financial Synergies, LLC",1767715,2018-12-31,2018,-0.0378958962364209,192110,438516106,35336.0,267455.0,No,"Bain Capital Public Equity Management II, LLC",1768111,2018-12-31,-0.035162825073289716,-0.036529360654855306
64926575,247673,ALEXION PHARMACEUTICALS INC,015351109,1.0,9.0,No,"Ironwood Financial, llc",1630360,2020-12-31,2020,-0.03791843397442652,273168,015351109,4502.0,28813.0,No,"SEVEN EIGHT CAPITAL, LP",1575129,2020-12-31,-0.03756742235240822,-0.03774292816341737
72283439,187231,MICROSOFT CORP,594918104,3938.0,17703.0,No,Winthrop Advisory Group LLC,1739043,2020-12-31,2020,-0.037611406034882854,304391,594918104,130703.0,587641.0,No,"Bain Capital Public Equity Management II, LLC",1768111,2020-12-31,-0.027725605487193387,-0.03266850576103812
50987536,64650,DELL TECHNOLOGIES INC (CL C),24703L202,8.0,164.0,No,"D'Orazio & Associates, Inc.",1646821,2019-12-31,2019,-0.03791788807765822,178684,24703L202,16249.0,316190.0,No,Lexington Partners L.P.,1621157,2019-12-31,-0.03665132958994454,-0.03728460883380138
54331240,17304,MEDTRONIC PLC (SHS),G5960L103,582.0,5132.0,No,Brendel Financial Advisors LLC,1768065,2019-12-31,2019,-0.03787312454265744,47277,G5960L103,81.0,712.0,No,KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,1021223,2019-12-31,-0.03791219515421736,-0.0378926598484374
31386488,13474,ISHARES TR (CORE S&P500 ETF),464287200,5316.0,16447.0,No,Strategic Wealth Partners Group LLC,1682677,2019-12-31,2019,-0.03750394235677994,327685,464287200,13678.0,42316.0,No,"BDO Wealth Advisors, LLC",1713458,2019-12-31,-0.03685182967441667,-0.03717788601559831
9686294,35686,ALPHABET INC (CAP STK CL C),02079K107,80985.0,78200.0,No,STEADFAST CAPITAL MANAGEMENT LP,1214822,2018-12-31,2018,-0.03160287627668595,90263,02079K107,13345.0,12886.0,No,Bronte Capital Management Pty Ltd.,1471085,2018-12-31,-0.036877798763537334,-0.034240337520111644
194585,123876,APPLE INC,037833100,1004.0,5934.0,No,ALESCO ADVISORS LLC,1269978,2017-12-31,2017,-0.03784021476605408,141141,037833100,18982.0,112168.0,No,"Bedell Frazier Investment Counseling, LLC",1388142,2017-12-31,-0.036438195894548844,-0.03713920533030146
68945195,126923,EQUINIX INC,29444U700,6321.0,8851.0,No,CALAMOS WEALTH MANAGEMENT LLC,1455258,2020-12-31,2020,-0.03742556717790226,320769,29444U700,54922.0,76902.0,No,HEITMAN REAL ESTATE SECURITIES LLC,1080117,2020-12-31,-0.03363540591558021,-0.035530486546741236
257,485,3M CO,88579Y101,3363.0,14290.0,No,WETHERBY ASSET MANAGEMENT INC,1279627,2017-12-31,2017,-0.037656247555136246,134978,88579Y101,658.0,2797.0,No,"Miracle Mile Advisors, LLC",1585859,2017-12-31,-0.03786719766345873,-0.037761722609297485
66416408,14635,APPLE INC,037833100,3298.0,24852.0,No,BIRMINGHAM CAPITAL MANAGEMENT CO INC/AL,918504,2020-12-31,2020,-0.037661316596556194,160999,037833100,515.0,133.0,No,"Briaud Financial Planning, Inc",1800586,2020-12-31,-0.03787834955458262,-0.03776983307556941
7496749,5328,3M CO,88579Y101,9973.0,52341.0,No,"MANUFACTURERS LIFE INSURANCE COMPANY, THE",928047,2018-12-31,2018,-0.037140765035353754,260353,88579Y101,1858.0,9750.0,No,Gifford Fong Associates,1740316,2018-12-31,-0.037773615360321214,-0.037457190197837484
19554645,121474,3M CO,88579Y101,207.0,1172.0,No,WESTWOOD HOLDINGS GROUP INC,1165002,2019-12-31,2019,-0.037902369012387915,233689,88579Y101,8339.0,47270.0,No,Pictet & Cie (Europe) SA,1123274,2019-12-31,-0.037268192938126006,-0.03758528097525696
20478370,203514,APPLE INC,037833100,1894.0,6447.0,No,ICW Investment Advisors LLC,1794820,2019-12-31,2019,-0.03777080789122709,204296,037833100,1829.0,6230.0,No,AFFINITY WEALTH MANAGEMENT LLC,810672,2019-12-31,-0.037775876932647036,-0.03777334241193706
20202001,12790,APPLE INC,037833100,807.0,2748.0,No,"Sustainable Insight Capital Management, LLC",1580677,2019-12-31,2019,-0.03785557786081915,177699,037833100,352.0,1200.0,No,"Provident Wealth Management, LLC",1799797,2019-12-31,-0.0378910611507588,-0.037873319505788976
66703604,176879,APPLE INC,037833100,7145.0,53848.0,No,XR Securities LLC,1531971,2020-12-31,2020,-0.037361307329747837,282509,037833100,7935.0,59801.0,No,"Ballast, Inc.",1730477,2020-12-31,-0.0372996989801823,-0.03733050315496507
65201668,255549,ABBVIE INC,00287Y109,205.0,1911.0,No,Center For Asset Management LLC,1844878,2020-12-31,2020,-0.03790252498289314,288791,00287Y109,260027.0,2461678.0,No,AQR CAPITAL MANAGEMENT LLC,1167557,2020-12-31,-0.01764024067806317,-0.027771382830478156
7503910,44130,3M CO,88579Y101,314.0,1648.0,No,"Capital Advisors, Ltd. LLC",1597878,2018-12-31,2018,-0.03789402459035815,188136,88579Y101,232.0,1216.0,No,"Pflug Koory, LLC",1740063,2018-12-31,-0.037900419381072546,-0.03789722198571535
43272,90814,ABBVIE INC,00287Y109,3375.0,34900.0,No,"SUMMIT SECURITIES GROUP, LLC",1531593,2017-12-31,2017,-0.03765531173210487,213242,00287Y109,3063.0,31671.0,No,HALLMARK CAPITAL MANAGEMENT INC,924166,2017-12-31,-0.03767964313092062,-0.03766747743151275
7706389,34306,APPLE INC,037833100,2216.0,14052.0,No,SANDERS MORRIS HARRIS LLC,1053994,2018-12-31,2018,-0.03774569663988519,143458,037833100,3814.0,24180.0,No,Aldebaran Financial Inc.,1353110,2018-12-31,-0.03762107620620706,-0.037683386423046125
18476742,43737,Schwab US REIT ETF (US REIT ETF),808524847,1054.0,27370.0,No,"FAIRVIEW CAPITAL INVESTMENT MANAGEMENT, LLC",1056549,2018-12-31,2018,-0.03783631550342335,220710,808524847,4.0,113.0,No,"WHITENER CAPITAL MANAGEMENT, INC.",825217,2018-12-31,-0.03791820001866868,-0.037877257761046015
20391672,166770,APPLE INC,037833100,220.0,749.0,No,BHF RG Capital Inc.,1802858,2019-12-31,2019,-0.037901355204103926,184211,037833100,1026.0,3216.0,No,"PAX Financial Group, LLC",1803673,2019-12-31,-0.03783849909049656,-0.03786992714730024
20317652,114111,APPLE INC,037833100,17703.0,60288.0,No,"Martin Investment Management, LLC",1511888,2019-12-31,2019,-0.036537939032642915,233296,037833100,5405.0,17053.0,No,"UMA Financial Services, Inc.",1795173,2019-12-31,-0.03749700166929724,-0.037017470350970076
7772417,172914,APPLE INC,037833100,1065.0,6753.0,No,Hardy Reed LLC,1761871,2018-12-31,2018,-0.03783545766564459,190377,037833100,14902.0,94471.0,No,BTR CAPITAL MANAGEMENT INC,883790,2018-12-31,-0.0367563757252164,-0.037295916695430496
74567978,241549,THERMO FISHER SCIENTIFIC INC,883556102,294.0,631.0,No,"Winslow Capital Management, LLC",900973,2020-12-31,2020,-0.03789558429541044,244807,883556102,3956.0,8492.0,No,HNP Capital LLC,1767841,2020-12-31,-0.03761000230033579,-0.037752793297873115
1166021,45781,SCHLUMBERGER LTD,806857108,546.0,8100.0,No,HUNTER ASSOCIATES INVESTMENT MANAGEMENT LLC,1380137,2017-12-31,2017,-0.037875932011751566,102152,806857108,1069.0,15875.0,No,GUARDIAN INVESTMENT MANAGEMENT,1365474,2017-12-31,-0.03783514572463413,-0.037855538868192845
32010674,230584,MICROSOFT CORP,594918104,1001908.0,6353252.0,No,HOTCHKIS & WILEY CAPITAL MANAGEMENT LLC,1164833,2019-12-31,2019,0.04021553651690711,256474,594918104,11495.0,72891.0,No,Fort Sheridan Advisors LLC,1606666,2019-12-31,-0.03702207148087434,0.0015967325180163867
65206004,265913,ABBVIE INC,00287Y109,82.0,789.0,No,Pacifica Partners Inc.,1799900,2020-12-31,2020,-0.03791211716896474,309941,00287Y109,1384.0,12914.0,No,NORTHEAST INVESTMENT MANAGEMENT,1082215,2020-12-31,-0.037810580370060534,-0.03786134876951264
20357852,126009,APPLE INC,037833100,1520.0,5175.0,No,Tuttle Tactical Management,1581641,2019-12-31,2019,-0.037799974375704946,241504,037833100,7417.0,25257.0,No,"HARRELL INVESTMENT PARTNERS, LLC",1802882,2019-12-31,-0.03734009534103667,-0.03757003485837081
65657763,128647,ALPHABET INC (CAP STK CL A),02079K305,7762.0,4429.0,No,"GPM Growth Investors, Inc.",1799367,2020-12-31,2020,-0.03731319042888463,135278,02079K305,9534.0,5440.0,No,"BRIDGEWAY CAPITAL MANAGEMENT, LLC",1107261,2020-12-31,-0.037175000561251566,-0.0372440954950681
7724960,77224,APPLE INC,037833100,378.0,2398.0,No,HARVEST MANAGEMENT LLC,1140315,2018-12-31,2018,-0.03788903353419082,143458,037833100,3814.0,24180.0,No,Aldebaran Financial Inc.,1353110,2018-12-31,-0.03762107620620706,-0.03775505487019894
64933336,13998,BIOGEN INC,09062X103,391.0,1598.0,No,"ABSHER WEALTH MANAGEMENT, LLC",1802534,2020-12-31,2020,-0.03788801972590683,243142,09062X103,1318.0,5383.0,No,Cohen Investment Advisors LLC,1845081,2020-12-31,-0.0378157273967331,-0.037851873561319964
30230389,68711,QORVO INC,74736K101,703.0,6051.0,No,"Pearl River Capital, LLC",1714260,2019-12-31,2019,-0.037863688327091076,128183,74736K101,839.0,7220.0,No,Central Asset Investments & Management Holdings (HK) Ltd,1583672,2019-12-31,-0.03785308233273549,-0.037858385329913286
65945954,8914,AMAZON COM INC,023135106,3951.0,1213.0,No,Ennismore Fund Management Ltd,1802946,2020-12-31,2020,-0.037610392226598864,187327,023135106,3163.0,971.0,No,"LGL PARTNERS, LLC",1653202,2020-12-31,-0.037671844605659165,-0.037641118416129014
66908024,241721,APPLE INC,037833100,12454.0,93861.0,No,WealthTrust Axiom LLC,1425949,2020-12-31,2020,-0.03694728362361694,282055,037833100,234.0,1760.0,No,"Probabilities Fund Management, LLC",1608604,2020-12-31,-0.03790026341056732,-0.037423773517092127
901760,159681,LKQ CORP,501889208,4136.0,101688.0,No,ProShare Advisors LLC,1357955,2017-12-31,2017,-0.03759596495486516,187785,501889208,128110.0,3150000.0,No,AKRE CAPITAL MANAGEMENT LLC,1112520,2017-12-31,-0.02792782124722304,-0.032761893101044104
19622124,68179,ABBVIE INC,00287Y109,12082.0,136460.0,No,AE Wealth Management LLC,1697723,2019-12-31,2019,-0.036976294137589565,113695,00287Y109,10878.0,122857.0,No,CLEAR STREET MARKETS LLC,1531593,2019-12-31,-0.03707018838173754,-0.03702324125966355
20258400,69370,APPLE INC,037833100,16754.0,57056.0,No,Financial Enhancement Group LLC,1641438,2019-12-31,2019,-0.036611947037374165,73603,037833100,22185.0,69547.0,No,"WEALTH ADVISORS, INC.",1806580,2019-12-31,-0.03618840913042429,-0.036400178083899226
20431892,181443,APPLE INC,037833100,2617.0,8178.0,No,"VIVID FINANCIAL MANAGEMENT, INC.",1802911,2019-12-31,2019,-0.037714424553586735,203117,037833100,469.0,1598.0,No,Jentner Corp,1695908,2019-12-31,-0.03788193687620289,-0.03779818071489481
